Gevorderde masterstage in revalidatie en kinesitherapie bij inwendige aandoeningen,Erik Witvrouw,18,D013753
Gevorderde masterstage in revalidatie en kinesitherapie bij ouderen,Erik Witvrouw,12,D013754
Return to sport-revalidatie,Erik Witvrouw,4,D013755
Stage en seminaria deel 1,Lutgart Braeckman,4,D013764
Stage en seminaria deel 2,Lutgart Braeckman,4,D013765
Capita Selecta,Lutgart Braeckman,4,D013773
Organisatie en taken van de arbeidsgeneeskunde,Lutgart Braeckman,7,D013774
Spreken en reflecteren over seks(ualiteit) en seksonderzoek,Els Elaut,4,D013775
Theoretische vorming: medische en biologische aspecten van seksualiteit,Guy T'Sjoen,4,D013776
Theoretische seksuologische concepten en sekstherapeutische vaardigheden,Els Elaut,4,D013777
Supervisie van de sekstherapeutische praktijk,Els Elaut,4,D013778
"Eindwerk, deel 1",Els Elaut,4,D013779
"Theoretische seksuologische concepten en gevorderde sekstherapeutische vaardigheden, deel 1",Els Elaut,4,D013780
"Theoretische seksuologische concepten en gevorderde sekstherapeutische vaardigheden, deel 2",Els Elaut,4,D013781
Gevorderde klinische vorming en sekstherapeutische vaardigheden,Els Elaut,4,D013782
Supervisie van de gevorderde sekstherapeutische praktijk,Els Elaut,4,D013783
"Eindwerk, deel 2",Els Elaut,4,D013784
Methodologie: kwalitatief onderzoek,Kenneth Chambaere,3,D013785
Algemeen beheer en organisatie in de gezondheidszorg,Melissa De Regge,5,D013786
Financieel beheer van zorgorganisaties,Jeroen Trybou,4,D013787
Beheer van informatiesystemen in de gezondheidszorg,Pascal Coorevits,4,D013788
Wetgeving en financiering van zorgorganisaties,Kristof Eeckloo,4,D013789
Kwaliteitsbeleid in de gezondheidszorg,Dominique Vandijck,3,D013790
Service Management in Healthcare Organizations,Paul Gemmel,6,D013791
Algemene chemie,Pascal Van Der Voort,11,D013793
Organische chemie,Richard Hoogenboom,11,D013794
Evaluatie en optimalisatie van bewegingsgedrag in een sportcontext,Erik Witvrouw,3,D013796
Revalidatie en kinesitherapie bij (ver)ouderen: neurologische aandoeningen,Anke Van Bladel,7,D013797
"Theoretische vorming in klinische farmacologie en farmaceutische geneeskunde, deel 1",Sylvie Rottey,10,D013798
"Klinische vorming in klinische farmacologie en farmaceutische geneeskunde, deel 1",Sylvie Rottey,25,D013799
"Vaardigheden in klinische farmacologie en farmaceutische geneeskunde, deel 1",Sylvie Rottey,10,D013800
"Evidence Based Medicine voor klinische farmacologie en farmaceutische geneeskunde, deel 1",Sylvie Rottey,6,D013801
"Communicatie voor klinische farmacologie en farmaceutische geneeskunde, deel 1",Sylvie Rottey,6,D013802
"Wetenschappelijke verdieping in klinische farmacologie en farmaceutische geneeskunde, deel 1",Sylvie Rottey,6,D013803
"Theoretische vorming in klinische farmacologie en farmaceutische geneeskunde, deel 2",Sylvie Rottey,10,D013804
"Klinische vorming in klinische farmacologie en farmaceutische geneeskunde, deel 2",Sylvie Rottey,25,D013805
"Vaardigheden in klinische farmacologie en farmaceutische geneeskunde, deel 2",Sylvie Rottey,10,D013806
"Evidence Based Medicine voor klinische farmacologie en farmaceutische geneeskunde, deel 2",Sylvie Rottey,3,D013807
"Communicatie voor klinische farmacologie en farmaceutische geneeskunde, deel 2",Sylvie Rottey,3,D013808
"Wetenschappelijke verdieping in klinische farmacologie en farmaceutische geneeskunde, deel 2",Sylvie Rottey,6,D013809
Evidence-based dentistry en medische statistiek I ,Pascal Coorevits,3,D013810
Algemene histologie,Anne Vral,4,D013811
"Algemene anamnese, diagnostiek en radiologie in de tandheelkunde",Maarten Glibert,4,D013812
"Klinische vaardigheden II, inclusief ethiek, tandarts-patiëntrelatie, praktijkbeheer, radioprotectie en ergonomie",Maarten Glibert,5,D013813
Orale infectie I : cariologie,Jakob Van Acker,5,D013814
Evidence-based dentistry en medische statistiek II,Pascal Coorevits,6,D013815
Tandheelkundige anesthesie,Barbara Janssens,3,D013816
Restauratieve tandheelkunde II,Peter De Coster,5,D013817
"Fysiologie van hart, long en nier",Patrick Wouters,3,D013818
Orthodontie,Guy De Pauw,4,D013819
Bouw en functie van de inwendige organen,Vanessa Dubois,4,D013820
Geïntegreerd kwaliteitszorgbeleid ,Eva Pape,6,D013849
Stage: implementatiedeskundige in zorg,Dimitri Beeckman,12,D013850
Masterproef: implementatiedeskundige in zorg,Lise-Marie Kinnaer,15,D013851
Stage: onderzoeker in zorg en gezondheid,Dimitri Beeckman,12,D013852
Masterproef: onderzoeker in zorg en gezondheid,Lise-Marie Kinnaer,15,D013853
Keuzekorf,Anneliese Moerman,18,D013854
Stage: verpleegkundig specialist,Herlinde Wynendaele,12,D013855
Masterproef: verpleegkundig specialist,Lise-Marie Kinnaer,15,D013856
Klinische farmacologie voor de verpleegkundig specialist,Ellen Van Leeuwen,5,D013857
"Geavanceerd klinisch redeneren, diagnostiek, therapeutische besluitvorming en zorgplanning in de algemene gezondheidszorg",Stefan Heytens,8,D013858
"Geavanceerd klinisch redeneren, diagnostiek, therapeutische besluitvorming en zorgplanning in de geestelijke gezondheidszorg",Eddy Deproost,8,D013859
Advanced nurse led care voor de verpleegkundig specialist,Herlinde Wynendaele,3,D013860
"Juridische, ethische en financiële aspecten inzake wondzorg",Externe lesgever,3,D013873
The Healthy Brain,Kristl Vonck,9,D013874
The Diseased Brain,Kristl Vonck,4,D013875
Research Methods in Neuroscience,Kristl Vonck,5,D013876
Neuromodulation,Kristl Vonck,3,D013877
Neuropharmacology,Kristl Vonck,3,D013878
Applied Neurosciences,Kristl Vonck,6,D013879
Vestibulaire neurowetenschappen 1,Leen Maes,4,D013882
Pediatrische audiologie en vestibulologie,Leen Maes,4,D013883
Auditieve neurowetenschappen 2,Hannah Keppler,4,D013884
Epidemiologische aspecten,Isabel Leroux-Roels,6,D013886
Remediëringstraject wiskunde voor studenten burgerlijk ingenieur,Hennie De Schepper,0,E000001
Remediëringstraject wiskunde voor studenten burgerlijk ingenieur-architect,Hennie De Schepper,0,E000002
Remediëringstraject wiskunde voor studenten industrieel ingenieur,Tanja Van Hecke,0,E000003
Wiskunde 1: calculus,Hennie De Schepper,5,E000113
Wiskunde 2: lineaire algebra en meetkunde,Hennie De Schepper,5,E000125
Wiskunde 3: wiskundige analyse,Hendrik De Bie,5,E000612
Meetkunde en lineaire algebra,Hennie De Schepper,7,E000662
Topografie,Alain De Wulf,3,E000810
Wiskundige analyse I,Hennie De Schepper,6,E001132
Basiswiskunde,Hennie De Schepper,3,E001142
Mathematic Models,Karel Van Acoleyen,6,E001161
Wiskundige analyse II,Hendrik De Bie,4,E001222
Wiskundige analyse III,Hendrik De Bie,6,E001321
Discrete wiskunde I,Mario Pickavet,4,E001460
Discrete wiskunde II,Joris Walraevens,6,E001470
Wiskundige analyse,Hennie De Schepper,5,E001700
Lineaire algebra,Hennie De Schepper,3,E001710
Informatica,Bart Dhoedt,3,E001730
Wiskundige ingenieurstechnieken: lineaire algebra,Srdan Lazendic,3,E001810
Wiskundige ingenieurstechnieken: complexe analyse,Srdan Lazendic,3,E001820
Formele systeemmodellering voor software,Eric Laermans,3,E002022
Mathematics in Photonics,Peter Bienstman,4,E002640
Wiskundige ingenieurstechnieken: geavanceerde vraagstukken,Sigiswald Barbier,6,E002683
Inleiding tot de numerieke wiskunde,Karel Van Acoleyen,3,E002910
Waarschijnlijkheidsrekening en statistiek,Jasper De Bock,6,E003043
Toegepaste probabiliteit,Sabine Wittevrongel,3,E003110
Statistiek en gegevensverwerking,Nele De Belie,4,E003220
Statistische gegevensverwerking,Nele De Belie,3,E003230
Ontwerp van klinische studies en biostatistiek,Barbara Vanderstraeten,3,E003280
Grondbeginselen van statistische sensorverwerking,Hiep Luong,6,E003422
Informatietheorie,Heidi Steendam,6,E003600
Game Theory and Multiagent Systems,Heidi Steendam,6,E003710
Niet-lineaire systemen,Jasper De Bock,6,E004021
Optimisation Techniques,Ljubomir Jovanov,6,E004120
Heuristieken en zoekmethoden,Sidharta Gautama,3,E004153
Numerical Optimisation,Joris Degroote,3,E004160
Modellering en optimalisatie van industriële systemen,El-Houssaine Aghezzaf,6,E004241
Modellen en methodes in operationeel onderzoek,El-Houssaine Aghezzaf,6,E004255
Operationeel ontwerp van bedrijfskundige systemen ,Dieter Claeys,6,E004701
Netwerkmodellering en -ontwerp,Mario Pickavet,4,E004720
Systemen en signalen,Gert De Cooman,6,E005020
Lineaire systemen,Gert De Cooman,6,E005220
Modelling and Simulation of Dynamical Systems,Guillaume Crevecoeur,6,E005722
Niet-lineaire dynamica en chaos,Jasper De Bock,3,E005730
Simulatie van stochastische systemen,Stijn De Vuyst,6,E005741
Fysica van geavanceerde elektronische en fotonische componenten,Filip Strubbe,6,E006200
Golffysica in levende materie,Wout Joseph,6,E006400
Kwantumoptica,Bart Kuyken,6,E006500
Multischaal- en multifysicamodelleringstechnieken van nanoelektronische componenten,Dries Vande Ginste,6,E006600
Dunnefilmfysica en -technologie,Diederik Depla,6,E006700
Modelleren en ontwerp van nanoschaalmaterialen,Louis Vanduyfhuys,6,E006800
Plasmatechnologie en fusietechnologie,Rino Morent,6,E006900
Modelleren en regelen van dynamische systemen,Mia Loccufier,6,E007120
Modelleren en simuleren van dynamische systemen,Guillaume Crevecoeur,6,E007130
Computer Control of Industrial Processes,Clara Ionescu,6,E007920
Servo Systems and Industrial Robots,Frederik Ostyn,3,E008420
"Sensoren, actuatoren en elektronische microsystemen",Herbert De Smet,6,E008446
Communicatienetwerken,Wouter Tavernier,6,E008620
Network Hacking and Protection,Bruno Volckaert,6,E008711
Innovatieproject: foundations,Patrick Segers,20,E009050
Innovatieproject: advanced,Patrick Segers,20,E009060
Signal Processing,Kris Demuynck,6,E010010
Speech Processing,Kris Demuynck,4,E010220
Beeldverwerking,Bart Goossens,6,E010310
Medische beeldvorming,Stefaan Vandenberghe,6,E010371
Neuro-ingenieurswetenschappen,Pieter van Mierlo,3,E010382
Medical Signal Processing and Statistics,Nilesh Madhu,3,E010390
Micro- en nanotechnologie voor ontwerp en fabricatie van medische microsystemen,Maaike Op de Beeck,5,E010600
Computationele neurofysiologie,Sarah Verhulst,6,E010620
Plasma Technology for Biomedical Applications,Nathalie De Geyter,6,E010630
Wachtlijntheorie,Joris Walraevens,6,E011320
Wachtlijnanalyse en simulatie,Joris Walraevens,6,E011322
Prestatie-analyse van telecommunicatiesystemen ,Sabine Wittevrongel,4,E011610
Communicatietheorie,Nele Noels,6,E012110
Modulatie en detectie,Nele Noels,6,E012130
Advanced Modulation and Coding,Heidi Steendam,4,E012210
Mobiele en breedbandtoegangsnetwerken,Ingrid Moerman,6,E012320
Optische communicatiesystemen,Geert Morthier,6,E012420
Informatica,Bart Dhoedt,6,E015041
Automatenleer,Sabine Wittevrongel,6,E016020
Probabilistic Graphical Models,Aleksandra Pizurica,4,E016340
Artificial Intelligence,Aleksandra Pizurica,6,E016350
Cognitive and Brain-Inspired Artificial Intelligence,Tony Belpaeme,3,E016360
Computer Graphics,Danilo Babin,6,E016712
Programmeren,Filip De Turck,6,E017210
Cloud Storage and Computing,Bruno Volckaert,4,E017310
Softwareontwikkeling,Bart Dhoedt,6,E017610
Ontwerp van multimediatoepassingen,Glenn Van Wallendael,6,E017920
Parallelle en gedistribueerde softwaresystemen,Jan Fostier,6,E017930
Software Hacking and Protection,Bjorn De Sutter,6,E017942
Secure Software and Systems,Bart Coppens,6,E017950
Databanken,Guy De Tré,3,E018120
NoSQL Databases,Antoon Bronselaer,3,E018130
Knowledge Graphs,Pieter Colpaert,3,E018160
Recommender Systems,Toon De Pessemier,6,E018230
Big Data Technology,Dieter De Witte,4,E018240
Algoritmen en datastructuren,Tom Dhaene,6,E018310
Algoritmisch programmeren,Pieter Leyman,6,E018321
Compilers,Bjorn De Sutter,6,E018520
Databankontwerp,Guy De Tré,4,E018610
Data Quality,Antoon Bronselaer,3,E018700
Besturingssystemen,Koen De Bosschere,6,E019010
Multimediatechnieken,Peter Lambert,6,E019130
Internet of Things,Jeroen Hoebeke,6,E019170
ICT en mechatronica,Guillaume Crevecoeur,6,E019331
Robotica,Tony Belpaeme,6,E019370
Intelligent Robot Manipulation,Francis wyffels,3,E019380
Informatiebeveiliging,Eric Laermans,6,E019400
Natuurkunde I,Christophe Leys,6,E020061
Natuurkunde II,Christophe Leys,6,E020220
Natuurkunde III,Louis Vanduyfhuys,6,E020310
"Fysica 1: trillingen, golven en optica",Christophe Leys,6,E020611
Fysica 2: thermodynamica en vloeistofmechanica,Rino Morent,3,E020711
Materialen en velden,Jeroen Beeckman,6,E021110
Statistische fysica,Louis Vanduyfhuys,3,E021521
Statistische fysica,Louis Vanduyfhuys,3,E021525
Moleculaire structuur,Veronique Van Speybroeck,3,E021560
Audio Engineering ,Dick Botteldooren,4,E022020
Elektromagnetisme I,Dries Vande Ginste,6,E022110
Elektromagnetisme II,Hendrik Rogier,3,E022210
Antennes en propagatie,Hendrik Rogier,6,E022230
Bioelectromagnetism,Wout Joseph,6,E022250
Computationele oplossingen van golfproblemen,Dick Botteldooren,6,E022700
Kwantummechanica I,Louis Vanduyfhuys,6,E023010
Kwantummechanica II,Veronique Van Speybroeck,6,E023060
Non-linear Optics,Bart Kuyken,4,E023940
Computationele materiaalfysica,Stefaan Cottenier,6,E024122
Vastestoffysica en halfgeleiders I,Henk Vrielinck,6,E024610
Vastestoffysica en halfgeleiders II,Christophe Detavernier,3,E024620
Fysica van halfgeleidercomponenten,Benoit Bakeroot,6,E024641
Complex Materials and Rheology,Flavio Marchesini de Oliveira,6,E024730
Optical Materials,Jeroen Beeckman,6,E024800
Atoom- en molecuulfysica,Veronique Van Speybroeck,6,E025010
Radiochemie,Filip De Vos,3,E025470
Radiobiology and Radiopathology,Marc Van Eijkeren,3,E025480
Radiologic Techniques,Brent van der Heyden,3,E025490
Kernfysica: principes en toepassingen,Matthieu Boone,6,E025600
Toegepaste natuurkunde en industrie,Filip Beunis,6,E025700
Plasmafysica,Geert Verdoolaege,6,E026221
Magnetohydrodynamics of Plasmas,Roger Jaspers,6,E026260
Bouwtechnische aspecten van de bouwhuid,Nathan Van Den Bossche,3,E027611
Applied Magnetic Resonance Imaging Physics,Pim Pullens,3,E027762
Data-analyse in de gezondheidszorg en geconnecteerde zorg,Sofie Van Hoecke,6,E027770
Control of Drug-Delivery Systems,Clara Ionescu,4,E027790
Inleiding tot de wetgeving over medische hulpmiddelen,Patrick Segers,3,E027880
Thermal-hydraulics and Safety Analysis of Nuclear Systems,Greet Maenhout,6,E028330
Warmteoverdracht in de elektronica,Filip Beunis,3,E028411
Thermische installaties,Michel De Paepe,6,E028700
Fysische chemie,Iwan Moreels,6,E029040
Algemene onderzoeksvaardigheden,Michel De Paepe,3,E029700
Vakspecifieke onderzoeksvaardigheden,Michel De Paepe,3,E029800
Analoge elektronica,Jeroen De Maeyer,6,E030210
Geavanceerd analoog ontwerp,Guy Torfs,6,E030220
Ontwerp van analoge schakelingen en bouwblokken,Guy Torfs,6,E030230
Avionics: Electronics,Dries Vande Ginste,4,E030320
Photonic Integrated Circuits: from Concept to Application,Wim Bogaerts,8,E030410
Theory of Photonic Integrated Circuits,Dries Van Thourhout,6,E030420
Integrated Lasers,Geert Morthier,4,E030430
Materials for Photonic Integrated Circuits,Jeroen Beeckman,4,E030440
Processing and Packaging Technologies for Photonic Integration,Geert Van Steenberge,4,E030450
Electronics for Photonic Integrated Circuits,Johan Bauwelinck,4,E030460
Optical Communication and Information Processing,Geert Morthier,4,E030470
Integrated Photonic (Bio)Sensing,Nicolas Le Thomas,4,E030480
Photonic Integrated Circuits: From Theory to Practice and Applications,Wim Bogaerts,8,E030490
Vermogenselektronica,Hendrik Vansompel,3,E030520
Power Electronics,Hendrik Vansompel,4,E030521
Vermogenselektronische voedingen,Frederik De Belie,3,E030530
Fotonica,Günther Roelkens,6,E030610
Photonics,Günther Roelkens,4,E030620
Lasers,Geert Morthier,4,E030660
Research in Photonics,Yanlu Li,6,E030710
Laboratories in Photonics Research,Alberto Curto,6,E030721
Recent Trends in Photonics,Wim Bogaerts,4,E030740
Microfotonica,Dries Van Thourhout,6,E030761
Micro- and Nanophotonic Semiconductor Devices,Dries Van Thourhout,4,E030782
Photonic Integrated Circuits,Wim Bogaerts,4,E030790
Technologische processen voor fotonica en elektronica: practica,Günther Roelkens,4,E030890
Ontwerp van microsystemen,Jan Doutreloigne,6,E030900
Biophotonics,Nicolas Le Thomas,4,E030930
Digitale elektronica,Dirk Stroobandt,6,E031110
Elektronica,Jos Knockaert,3,E031220
Ontwerpmethodologie voor FPGA's,Dirk Stroobandt,6,E031251
Digitale bouwstenen,Jan Doutreloigne,6,E031341
Technologie van geïntegreerde schakelingen en microsystemen,Maaike Op de Beeck,6,E031420
VLSI-technologie en -ontwerp,Jan Doutreloigne,6,E031440
Fysica van halfgeleider technologieën en componenten,Geert Van Steenberge,4,E031521
Onderzoeksproject,Joris Walraevens,3,E031710
AI Research Seminar,Tijl De Bie,3,E031800
Elektronische systemen en instrumentatie,Jan Doutreloigne,6,E032010
Sensorgebaseerde meetsystemen,Herbert De Smet,3,E032322
Elektronische systemen en instrumentatie voor biomedisch ingenieurs,Jan Doutreloigne,5,E032511
Advanced Linear Process Control,Clara Ionescu,6,E032600
Mechanical Material Behaviour: Identification and Modelling,Patricia Verleysen,3,E032610
Powertrains for Sustainable Transportation ,Sebastian Verhelst,3,E032650
